StockName,ISINNo,DateofListing,Series,Symbol,Date,Open,High,Low,Close,Last,PrevClose,Volume,TOTTRDVAL,TOTALTRADES
Bajaj Finance Limited,INE296A01024,2003-04-01,EQ,BAJFINANCE,2024-03-28,7032.1,7349.3,7032.1,7245.25,7235.05,7022.75,3574518,25907257217.55,328451
Bajaj Finance Limited,INE296A01024,2003-04-01,EQ,BAJFINANCE,2024-03-27,6945.75,7049.0,6905.0,7022.75,7029.0,6910.1,1551275,10838788558.9,122654
Bajaj Finance Limited,INE296A01024,2003-04-01,EQ,BAJFINANCE,2024-03-26,6754.5,6945.0,6745.0,6910.1,6925.0,6760.9,1850321,12771090831.2,159954
Bajaj Finance Limited,INE296A01024,2003-04-01,EQ,BAJFINANCE,2024-03-22,6705.0,6803.0,6686.3,6760.9,6763.0,6715.75,1125238,7606428261.65,121585
Bajaj Finance Limited,INE296A01024,2003-04-01,EQ,BAJFINANCE,2024-03-21,6707.5,6771.65,6657.15,6715.75,6710.0,6649.5,1806092,12122411866.9,172301
Bajaj Finance Limited,INE296A01024,2003-04-01,EQ,BAJFINANCE,2024-03-20,6610.0,6731.0,6606.0,6649.5,6653.0,6596.25,1490831,9950782490.0,142973
Bajaj Finance Limited,INE296A01024,2003-04-01,EQ,BAJFINANCE,2024-03-19,6509.7,6667.2,6505.0,6596.25,6586.0,6504.65,1408087,9287131126.55,144924
Bajaj Finance Limited,INE296A01024,2003-04-01,EQ,BAJFINANCE,2024-03-18,6514.35,6555.0,6456.1,6504.65,6500.0,6514.35,676425,4405485502.15,56478
Bajaj Finance Limited,INE296A01024,2003-04-01,EQ,BAJFINANCE,2024-03-15,6375.05,6578.0,6360.0,6514.35,6485.05,6397.45,1970500,12797905664.35,145174
Bajaj Finance Limited,INE296A01024,2003-04-01,EQ,BAJFINANCE,2024-03-14,6456.15,6470.0,6297.8,6397.45,6380.1,6456.15,1219865,7810655558.5,167464
Bajaj Finance Limited,INE296A01024,2003-04-01,EQ,BAJFINANCE,2024-03-13,6439.25,6514.95,6391.55,6456.15,6450.0,6436.05,1132183,7314819135.6,117966
Bajaj Finance Limited,INE296A01024,2003-04-01,EQ,BAJFINANCE,2024-03-12,6405.0,6485.0,6341.35,6436.05,6449.0,6433.75,1094677,7039981336.2,124823
Bajaj Finance Limited,INE296A01024,2003-04-01,EQ,BAJFINANCE,2024-03-11,6550.0,6552.0,6404.0,6433.75,6430.1,6421.05,1203971,7770119488.4,117410
Bajaj Finance Limited,INE296A01024,2003-04-01,EQ,BAJFINANCE,2024-03-07,6350.0,6468.6,6325.4,6421.05,6428.0,6311.25,1469421,9434250491.0,125772
Bajaj Finance Limited,INE296A01024,2003-04-01,EQ,BAJFINANCE,2024-03-06,6332.5,6345.9,6187.8,6311.25,6307.95,6324.25,2104792,13174151475.1,214796
Bajaj Finance Limited,INE296A01024,2003-04-01,EQ,BAJFINANCE,2024-03-05,6602.45,6636.25,6272.0,6324.25,6333.0,6602.45,1717558,11009834235.6,188901
Bajaj Finance Limited,INE296A01024,2003-04-01,EQ,BAJFINANCE,2024-03-04,6588.0,6639.95,6557.45,6602.45,6604.0,6584.35,397118,2622386545.55,55312
Bajaj Finance Limited,INE296A01024,2003-04-01,EQ,BAJFINANCE,2024-03-02,6565.0,6605.0,6565.0,6584.35,6588.0,6571.45,49760,327889288.8,6277
Bajaj Finance Limited,INE296A01024,2003-04-01,EQ,BAJFINANCE,2024-03-01,6511.75,6608.7,6502.1,6571.45,6576.0,6495.35,919080,6034236495.65,139301
Bajaj Finance Limited,INE296A01024,2003-04-01,EQ,BAJFINANCE,2024-02-29,6499.0,6539.0,6366.2,6495.35,6511.75,6498.7,1699098,11029083444.1,128058
Bajaj Finance Limited,INE296A01024,2003-04-01,EQ,BAJFINANCE,2024-02-28,6572.0,6596.75,6475.0,6498.7,6488.0,6556.25,535321,3503706439.45,74851
Bajaj Finance Limited,INE296A01024,2003-04-01,EQ,BAJFINANCE,2024-02-27,6631.0,6642.0,6491.1,6556.25,6555.4,6643.25,1150306,7562728773.45,139511
Bajaj Finance Limited,INE296A01024,2003-04-01,EQ,BAJFINANCE,2024-02-26,6690.0,6708.0,6624.2,6643.25,6639.0,6697.85,892056,5935604795.45,95130
Bajaj Finance Limited,INE296A01024,2003-04-01,EQ,BAJFINANCE,2024-02-23,6674.0,6719.0,6632.6,6697.85,6690.0,6674.95,1280311,8553215685.2,117458
Bajaj Finance Limited,INE296A01024,2003-04-01,EQ,BAJFINANCE,2024-02-22,6691.05,6706.85,6561.0,6674.95,6698.0,6688.8,1022374,6767650264.45,137951
Bajaj Finance Limited,INE296A01024,2003-04-01,EQ,BAJFINANCE,2024-02-21,6790.0,6790.0,6665.05,6688.8,6672.0,6763.6,854944,5748686331.4,76709
Bajaj Finance Limited,INE296A01024,2003-04-01,EQ,BAJFINANCE,2024-02-20,6711.9,6792.0,6681.25,6763.6,6771.0,6712.8,1106709,7474131813.05,122472
Bajaj Finance Limited,INE296A01024,2003-04-01,EQ,BAJFINANCE,2024-02-19,6648.9,6806.9,6625.3,6712.8,6718.25,6619.2,1315881,8863620192.1,110193
Bajaj Finance Limited,INE296A01024,2003-04-01,EQ,BAJFINANCE,2024-02-16,6650.05,6660.0,6602.0,6619.2,6614.0,6619.4,1029431,6815939061.65,129947
Bajaj Finance Limited,INE296A01024,2003-04-01,EQ,BAJFINANCE,2024-02-15,6646.0,6677.4,6585.65,6619.4,6619.95,6646.5,880859,5826800672.45,109034
Bajaj Finance Limited,INE296A01024,2003-04-01,EQ,BAJFINANCE,2024-02-14,6563.85,6656.0,6550.0,6646.5,6649.0,6603.65,636126,4204276744.15,82851
Bajaj Finance Limited,INE296A01024,2003-04-01,EQ,BAJFINANCE,2024-02-13,6600.0,6639.0,6553.1,6603.65,6600.05,6569.15,948014,6264570312.95,108021
Bajaj Finance Limited,INE296A01024,2003-04-01,EQ,BAJFINANCE,2024-02-12,6669.45,6671.85,6551.5,6569.15,6576.35,6654.5,544784,3587477652.55,64051
Bajaj Finance Limited,INE296A01024,2003-04-01,EQ,BAJFINANCE,2024-02-09,6580.0,6677.7,6572.0,6654.5,6654.0,6575.65,1209874,8039594330.35,124188
Bajaj Finance Limited,INE296A01024,2003-04-01,EQ,BAJFINANCE,2024-02-08,6731.85,6737.5,6536.7,6575.65,6585.0,6709.2,2193209,14489039760.25,213093
Bajaj Finance Limited,INE296A01024,2003-04-01,EQ,BAJFINANCE,2024-02-07,6641.0,6737.6,6625.25,6709.2,6720.0,6598.15,1538237,10279856230.4,152771
Bajaj Finance Limited,INE296A01024,2003-04-01,EQ,BAJFINANCE,2024-02-06,6648.0,6699.0,6535.0,6598.15,6599.0,6608.2,2439533,16110820931.5,232133
Bajaj Finance Limited,INE296A01024,2003-04-01,EQ,BAJFINANCE,2024-02-05,6894.0,6895.0,6600.0,6608.2,6626.75,6848.3,1771222,11909445509.05,197786
